A,B,C,D,Result
24,56,44,84,0.22449
24,56,44,86,0.21927
24,56,44,96,0.19643
24,56,44,100,0.18857
24,56,48,24,0.85714
24,56,48,28,0.73469
24,56,48,32,0.64286
24,56,48,40,0.51429
24,56,48,44,0.46753
24,56,48,48,0.42857
24,56,48,56,0.36735
24,56,48,64,0.32143
24,56,48,72,0.28571
24,56,48,84,0.24490
24,56,48,86,0.23920
24,56,48,96,0.21429
24,56,48,100,0.20571
24,56,56,24,1.00000
24,56,56,28,0.85714
24,56,56,32,0.75000
24,56,56,40,0.60000
24,56,56,44,0.54545
24,56,56,48,0.50000
24,56,56,56,0.42857
24,56,56,64,0.37500
24,56,56,72,0.33333
24,56,56,84,0.28571
24,56,56,86,0.27907
24,56,56,96,0.25000
24,56,56,100,0.24000
24,56,64,24,1.14286
24,56,64,28,0.97959
24,56,64,32,0.85714
24,56,64,40,0.68571
24,56,64,44,0.62338
24,56,64,48,0.57143
24,56,64,56,0.48980
24,56,64,64,0.42857
24,56,64,72,0.38095
24,56,64,84,0.32653
24,56,64,86,0.31894
24,56,64,96,0.28571
24,56,64,100,0.27429
24,56,72,24,1.28571
24,56,72,28,1.10204
24,56,72,32,0.96429
24,56,72,40,0.77143
24,56,72,44,0.70130
24,56,72,48,0.64286
24,56,72,56,0.55102
24,56,72,64,0.48214
24,56,72,72,0.42857
24,56,72,84,0.36735
24,56,72,86,0.35880
24,56,72,96,0.32143
24,56,72,100,0.30857
24,56,84,24,1.50000
24,56,84,28,1.28571
24,56,84,32,1.12500
24,56,84,40,0.90000
24,56,84,44,0.81818
24,56,84,48,0.75000
24,56,84,56,0.64286
24,56,84,64,0.56250
24,56,84,72,0.50000
24,56,84,84,0.42857
24,56,84,86,0.41860
24,56,84,96,0.37500
24,56,84,100,0.36000
24,56,86,24,1.53571
24,56,86,28,1.31633
24,56,86,32,1.15179
24,56,86,40,0.92143
24,56,86,44,0.83766
24,56,86,48,0.76786
24,56,86,56,0.65816
24,56,86,64,0.57589
24,56,86,72,0.51190
24,56,86,84,0.43878
24,56,86,86,0.42857
24,56,86,96,0.38393
24,56,86,100,0.36857
24,56,96,24,1.71429
24,56,96,28,1.46939
24,56,96,32,1.28571
24,56,96,40,1.02857
24,56,96,44,0.93506
24,56,96,48,0.85714
24,56,96,56,0.73469
24,56,96,64,0.64286
24,56,96,72,0.57143
24,56,96,84,0.48980
24,56,96,86,0.47841
24,56,96,96,0.42857
24,56,96,100,0.41143
24,56,100,24,1.78571
24,56,100,28,1.53061
24,56,100,32,1.33929
24,56,100,40,1.07143
24,56,100,44,0.97403
24,56,100,48,0.89286
24,56,100,56,0.76531
24,56,100,64,0.66964
24,56,100,72,0.59524
24,56,100,84,0.51020
24,56,100,86,0.49834
24,56,100,96,0.44643
24,56,100,100,0.42857
24,64,24,24,0.37500
24,64,24,28,0.32143
24,64,24,32,0.28125
24,64,24,40,0.22500
24,64,24,44,0.20455
24,64,24,48,0.18750
24,64,24,56,0.16071
24,64,24,64,0.14063
24,64,24,72,0.12500
24,64,24,84,0.10714
24,64,24,86,0.10465
24,64,24,96,0.09375
24,64,24,100,0.09000
24,64,28,24,0.43750
24,64,28,28,0.37500
24,64,28,32,0.32813
24,64,28,40,0.26250
24,64,28,44,0.23864
24,64,28,48,0.21875
24,64,28,56,0.18750
24,64,28,64,0.16406
24,64,28,72,0.14583
24,64,28,84,0.12500
24,64,28,86,0.12209
24,64,28,96,0.10938
24,64,28,100,0.10500
24,64,32,24,0.50000
24,64,32,28,0.42857
24,64,32,32,0.37500
24,64,32,40,0.30000
24,64,32,44,0.27273
24,64,32,48,0.25000
24,64,32,56,0.21429
24,64,32,64,0.18750
24,64,32,72,0.16667
24,64,32,84,0.14286
24,64,32,86,0.13953
24,64,32,96,0.12500
24,64,32,100,0.12000
24,64,40,24,0.62500
24,64,40,28,0.53571
24,64,40,32,0.46875
24,64,40,40,0.37500
24,64,40,44,0.34091
24,64,40,48,0.31250
24,64,40,56,0.26786
24,64,40,64,0.23438
24,64,40,72,0.20833
24,64,40,84,0.17857
24,64,40,86,0.17442
24,64,40,96,0.15625
24,64,40,100,0.15000
24,64,44,24,0.68750
24,64,44,28,0.58929
24,64,44,32,0.51563
24,64,44,40,0.41250
24,64,44,44,0.37500
24,64,44,48,0.34375
24,64,44,56,0.29464
24,64,44,64,0.25781
24,64,44,72,0.22917
24,64,44,84,0.19643
24,64,44,86,0.19186
24,64,44,96,0.17188
24,64,44,100,0.16500
24,64,48,24,0.75000
24,64,48,28,0.64286
24,64,48,32,0.56250
24,64,48,40,0.45000
24,64,48,44,0.40909
24,64,48,48,0.37500
24,64,48,56,0.32143
24,64,48,64,0.28125
24,64,48,72,0.25000
24,64,48,84,0.21429
24,64,48,86,0.20930
24,64,48,96,0.18750
24,64,48,100,0.18000
24,64,56,24,0.87500
24,64,56,28,0.75000
24,64,56,32,0.65625
24,64,56,40,0.52500
24,64,56,44,0.47727
24,64,56,48,0.43750
24,64,56,56,0.37500
24,64,56,64,0.32813
24,64,56,72,0.29167
24,64,56,84,0.25000
24,64,56,86,0.24419
24,64,56,96,0.21875
24,64,56,100,0.21000
24,64,64,24,1.00000
24,64,64,28,0.85714
24,64,64,32,0.75000
24,64,64,40,0.60000
24,64,64,44,0.54545
24,64,64,48,0.50000
24,64,64,56,0.42857
24,64,64,64,0.37500
24,64,64,72,0.33333
24,64,64,84,0.28571
24,64,64,86,0.27907
24,64,64,96,0.25000
24,64,64,100,0.24000
24,64,72,24,1.12500
24,64,72,28,0.96429
24,64,72,32,0.84375
24,64,72,40,0.67500
24,64,72,44,0.61364
24,64,72,48,0.56250
24,64,72,56,0.48214
24,64,72,64,0.42188
24,64,72,72,0.37500
24,64,72,84,0.32143
24,64,72,86,0.31395
24,64,72,96,0.28125
24,64,72,100,0.27000
24,64,84,24,1.31250
24,64,84,28,1.12500
24,64,84,32,0.98438
24,64,84,40,0.78750
24,64,84,44,0.71591
24,64,84,48,0.65625
24,64,84,56,0.56250
24,64,84,64,0.49219
24,64,84,72,0.43750
24,64,84,84,0.37500
24,64,84,86,0.36628
24,64,84,96,0.32813
24,64,84,100,0.31500
24,64,86,24,1.34375
24,64,86,28,1.15179
24,64,86,32,1.00781
24,64,86,40,0.80625
24,64,86,44,0.73295
24,64,86,48,0.67188
24,64,86,56,0.57589
24,64,86,64,0.50391
24,64,86,72,0.44792
24,64,86,84,0.38393
24,64,86,86,0.37500
24,64,86,96,0.33594
24,64,86,100,0.32250
24,64,96,24,1.50000
24,64,96,28,1.28571
24,64,96,32,1.12500
24,64,96,40,0.90000
24,64,96,44,0.81818
24,64,96,48,0.75000
24,64,96,56,0.64286
24,64,96,64,0.56250
24,64,96,72,0.50000
24,64,96,84,0.42857
24,64,96,86,0.41860
24,64,96,96,0.37500
24,64,96,100,0.36000
24,64,100,24,1.56250
24,64,100,28,1.33929
24,64,100,32,1.17188
24,64,100,40,0.93750
24,64,100,44,0.85227
24,64,100,48,0.78125
24,64,100,56,0.66964
24,64,100,64,0.58594
24,64,100,72,0.52083
24,64,100,84,0.44643
24,64,100,86,0.43605
24,64,100,96,0.39063
24,64,100,100,0.37500
24,72,24,24,0.33333
24,72,24,28,0.28571
24,72,24,32,0.25000
24,72,24,40,0.20000
24,72,24,44,0.18182
24,72,24,48,0.16667
24,72,24,56,0.14286
24,72,24,64,0.12500
24,72,24,72,0.11111
24,72,24,84,0.09524
24,72,24,86,0.09302
24,72,24,96,0.08333
24,72,24,100,0.08000
24,72,28,24,0.38889
24,72,28,28,0.33333
24,72,28,32,0.29167
24,72,28,40,0.23333
24,72,28,44,0.21212
24,72,28,48,0.19444
24,72,28,56,0.16667
24,72,28,64,0.14583
24,72,28,72,0.12963
24,72,28,84,0.11111
24,72,28,86,0.10853
24,72,28,96,0.09722
24,72,28,100,0.09333
24,72,32,24,0.44444
24,72,32,28,0.38095
24,72,32,32,0.33333
24,72,32,40,0.26667
24,72,32,44,0.24242
24,72,32,48,0.22222
24,72,32,56,0.19048
24,72,32,64,0.16667
24,72,32,72,0.14815
24,72,32,84,0.12698
24,72,32,86,0.12403
24,72,32,96,0.11111
24,72,32,100,0.10667
24,72,40,24,0.55556
24,72,40,28,0.47619
24,72,40,32,0.41667
24,72,40,40,0.33333
24,72,40,44,0.30303
24,72,40,48,0.27778
24,72,40,56,0.23810
24,72,40,64,0.20833
24,72,40,72,0.18519
24,72,40,84,0.15873
24,72,40,86,0.15504
24,72,40,96,0.13889
24,72,40,100,0.13333
24,72,44,24,0.61111
24,72,44,28,0.52381
24,72,44,32,0.45833
24,72,44,40,0.36667
24,72,44,44,0.33333
24,72,44,48,0.30556
24,72,44,56,0.26190
24,72,44,64,0.22917
24,72,44,72,0.20370
24,72,44,84,0.17460
24,72,44,86,0.17054
24,72,44,96,0.15278
24,72,44,100,0.14667
24,72,48,24,0.66667
24,72,48,28,0.57143
24,72,48,32,0.50000
24,72,48,40,0.40000
24,72,48,44,0.36364
24,72,48,48,0.33333
24,72,48,56,0.28571
24,72,48,64,0.25000
24,72,48,72,0.22222
24,72,48,84,0.19048
24,72,48,86,0.18605
24,72,48,96,0.16667
24,72,48,100,0.16000
24,72,56,24,0.77778
24,72,56,28,0.66667
24,72,56,32,0.58333
24,72,56,40,0.46667
24,72,56,44,0.42424
24,72,56,48,0.38889
24,72,56,56,0.33333
24,72,56,64,0.29167
24,72,56,72,0.25926
24,72,56,84,0.22222
24,72,56,86,0.21705
24,72,56,96,0.19444
24,72,56,100,0.18667
24,72,64,24,0.88889
24,72,64,28,0.76190
24,72,64,32,0.66667
24,72,64,40,0.53333
24,72,64,44,0.48485
24,72,64,48,0.44444
24,72,64,56,0.38095
24,72,64,64,0.33333
24,72,64,72,0.29630
24,72,64,84,0.25397
24,72,64,86,0.24806
24,72,64,96,0.22222
24,72,64,100,0.21333
24,72,72,24,1.00000
24,72,72,28,0.85714
24,72,72,32,0.75000
24,72,72,40,0.60000
24,72,72,44,0.54545
24,72,72,48,0.50000
24,72,72,56,0.42857
24,72,72,64,0.37500
24,72,72,72,0.33333
24,72,72,84,0.28571
24,72,72,86,0.27907
24,72,72,96,0.25000
24,72,72,100,0.24000
24,72,84,24,1.16667
24,72,84,28,1.00000
24,72,84,32,0.87500
24,72,84,40,0.70000
24,72,84,44,0.63636
24,72,84,48,0.58333
24,72,84,56,0.50000
24,72,84,64,0.43750
24,72,84,72,0.38889
24,72,84,84,0.33333
24,72,84,86,0.32558
24,72,84,96,0.29167
24,72,84,100,0.28000
24,72,86,24,1.19444
24,72,86,28,1.02381
24,72,86,32,0.89583
24,72,86,40,0.71667
24,72,86,44,0.65152
24,72,86,48,0.59722
24,72,86,56,0.51190
24,72,86,64,0.44792
24,72,86,72,0.39815
24,72,86,84,0.34127
24,72,86,86,0.33333
24,72,86,96,0.29861
24,72,86,100,0.28667
24,72,96,24,1.33333
24,72,96,28,1.14286
24,72,96,32,1.00000
24,72,96,40,0.80000
24,72,96,44,0.72727
24,72,96,48,0.66667
24,72,96,56,0.57143
24,72,96,64,0.50000
24,72,96,72,0.44444
24,72,96,84,0.38095
24,72,96,86,0.37209
24,72,96,96,0.33333
24,72,96,100,0.32000
24,72,100,24,1.38889
24,72,100,28,1.19048
24,72,100,32,1.04167
24,72,100,40,0.83333
24,72,100,44,0.75758
24,72,100,48,0.69444
24,72,100,56,0.59524
24,72,100,64,0.52083
24,72,100,72,0.46296
24,72,100,84,0.39683
24,72,100,86,0.38760
24,72,100,96,0.34722
24,72,100,100,0.33333
24,84,24,24,0.28571
24,84,24,28,0.24490
24,84,24,32,0.21429
24,84,24,40,0.17143
24,84,24,44,0.15584
24,84,24,48,0.14286
24,84,24,56,0.12245
24,84,24,64,0.10714
24,84,24,72,0.09524
24,84,24,84,0.08163
24,84,24,86,0.07973
24,84,24,96,0.07143
24,84,24,100,0.06857
24,84,28,24,0.33333
24,84,28,28,0.28571
24,84,28,32,0.25000
24,84,28,40,0.20000
24,84,28,44,0.18182
24,84,28,48,0.16667
24,84,28,56,0.14286
24,84,28,64,0.12500
24,84,28,72,0.11111
24,84,28,84,0.09524
24,84,28,86,0.09302
24,84,28,96,0.08333
24,84,28,100,0.08000
24,84,32,24,0.38095
24,84,32,28,0.32653
24,84,32,32,0.28571
24,84,32,40,0.22857
24,84,32,44,0.20779
24,84,32,48,0.19048
24,84,32,56,0.16327
24,84,32,64,0.14286
24,84,32,72,0.12698
24,84,32,84,0.10884
24,84,32,86,0.10631
24,84,32,96,0.09524
24,84,32,100,0.09143
24,84,40,24,0.47619
24,84,40,28,0.40816
24,84,40,32,0.35714
24,84,40,40,0.28571
24,84,40,44,0.25974
24,84,40,48,0.23810
24,84,40,56,0.20408
24,84,40,64,0.17857
24,84,40,72,0.15873
24,84,40,84,0.13605
24,84,40,86,0.13289
24,84,40,96,0.11905
24,84,40,100,0.11429
24,84,44,24,0.52381
24,84,44,28,0.44898
24,84,44,32,0.39286
24,84,44,40,0.31429
24,84,44,44,0.28571
24,84,44,48,0.26190
24,84,44,56,0.22449
24,84,44,64,0.19643
24,84,44,72,0.17460
24,84,44,84,0.14966
24,84,44,86,0.14618
24,84,44,96,0.13095
24,84,44,100,0.12571
24,84,48,24,0.57143
24,84,48,28,0.48980
24,84,48,32,0.42857
24,84,48,40,0.34286
24,84,48,44,0.31169
24,84,48,48,0.28571
24,84,48,56,0.24490
24,84,48,64,0.21429
24,84,48,72,0.19048
24,84,48,84,0.16327
24,84,48,86,0.15947
24,84,48,96,0.14286
24,84,48,100,0.13714
24,84,56,24,0.66667
24,84,56,28,0.57143
24,84,56,32,0.50000
24,84,56,40,0.40000
24,84,56,44,0.36364
24,84,56,48,0.33333
24,84,56,56,0.28571
24,84,56,64,0.25000
24,84,56,72,0.22222
24,84,56,84,0.19048
24,84,56,86,0.18605
24,84,56,96,0.16667
24,84,56,100,0.16000
24,84,64,24,0.76190
24,84,64,28,0.65306
24,84,64,32,0.57143
24,84,64,40,0.45714
24,84,64,44,0.41558
24,84,64,48,0.38095
24,84,64,56,0.32653
24,84,64,64,0.28571
24,84,64,72,0.25397
24,84,64,84,0.21769
24,84,64,86,0.21262
24,84,64,96,0.19048
24,84,64,100,0.18286
24,84,72,24,0.85714
24,84,72,28,0.73469
24,84,72,32,0.64286
24,84,72,40,0.51429
24,84,72,44,0.46753
24,84,72,48,0.42857
24,84,72,56,0.36735
24,84,72,64,0.32143
24,84,72,72,0.28571
24,84,72,84,0.24490
24,84,72,86,0.23920
24,84,72,96,0.21429
24,84,72,100,0.20571
24,84,84,24,1.00000
24,84,84,28,0.85714
24,84,84,32,0.75000
24,84,84,40,0.60000
24,84,84,44,0.54545
24,84,84,48,0.50000
24,84,84,56,0.42857
24,84,84,64,0.37500
24,84,84,72,0.33333
24,84,84,84,0.28571
24,84,84,86,0.27907
24,84,84,96,0.25000
24,84,84,100,0.24000
24,84,86,24,1.02381
24,84,86,28,0.87755
24,84,86,32,0.76786
24,84,86,40,0.61429
24,84,86,44,0.55844
24,84,86,48,0.51190
24,84,86,56,0.43878
24,84,86,64,0.38393
24,84,86,72,0.34127
24,84,86,84,0.29252
24,84,86,86,0.28571
24,84,86,96,0.25595
24,84,86,100,0.24571
24,84,96,24,1.14286
24,84,96,28,0.97959
24,84,96,32,0.85714
24,84,96,40,0.68571
24,84,96,44,0.62338
24,84,96,48,0.57143
24,84,96,56,0.48980
24,84,96,64,0.42857
24,84,96,72,0.38095
24,84,96,84,0.32653
24,84,96,86,0.31894
24,84,96,96,0.28571
24,84,96,100,0.27429
24,84,100,24,1.19048
24,84,100,28,1.02041
24,84,100,32,0.89286
24,84,100,40,0.71429
24,84,100,44,0.64935
24,84,100,48,0.59524
24,84,100,56,0.51020
24,84,100,64,0.44643
24,84,100,72,0.39683
24,84,100,84,0.34014
24,84,100,86,0.33223
24,84,100,96,0.29762
24,84,100,100,0.28571
24,86,24,24,0.27907
24,86,24,28,0.23920
24,86,24,32,0.20930
24,86,24,40,0.16744
24,86,24,44,0.15222
24,86,24,48,0.13953
24,86,24,56,0.11960
24,86,24,64,0.10465
24,86,24,72,0.09302
24,86,24,84,0.07973
24,86,24,86,0.07788
24,86,24,96,0.06977
24,86,24,100,0.06698
24,86,28,24,0.32558
24,86,28,28,0.27907
24,86,28,32,0.24419
24,86,28,40,0.19535
24,86,28,44,0.17759
24,86,28,48,0.16279
24,86,28,56,0.13953
24,86,28,64,0.12209
24,86,28,72,0.10853
24,86,28,84,0.09302
24,86,28,86,0.09086
24,86,28,96,0.08140
24,86,28,100,0.07814
24,86,32,24,0.37209
24,86,32,28,0.31894
24,86,32,32,0.27907
24,86,32,40,0.22326
24,86,32,44,0.20296
24,86,32,48,0.18605
24,86,32,56,0.15947
24,86,32,64,0.13953
24,86,32,72,0.12403
24,86,32,84,0.10631
24,86,32,86,0.10384
24,86,32,96,0.09302
24,86,32,100,0.08930
24,86,40,24,0.46512
24,86,40,28,0.39867
24,86,40,32,0.34884
24,86,40,40,0.27907
24,86,40,44,0.25370
24,86,40,48,0.23256
24,86,40,56,0.19934
24,86,40,64,0.17442
24,86,40,72,0.15504
24,86,40,84,0.13289
24,86,40,86,0.12980
24,86,40,96,0.11628
24,86,40,100,0.11163
24,86,44,24,0.51163
24,86,44,28,0.43854
24,86,44,32,0.38372
24,86,44,40,0.30698
24,86,44,44,0.27907
24,86,44,48,0.25581
24,86,44,56,0.21927
24,86,44,64,0.19186
24,86,44,72,0.17054
24,86,44,84,0.14618
24,86,44,86,0.14278
24,86,44,96,0.12791
24,86,44,100,0.12279
24,86,48,24,0.55814
24,86,48,28,0.47841
24,86,48,32,0.41860
24,86,48,40,0.33488
24,86,48,44,0.30444
24,86,48,48,0.27907
24,86,48,56,0.23920
24,86,48,64,0.20930
24,86,48,72,0.18605
24,86,48,84,0.15947
24,86,48,86,0.15576
24,86,48,96,0.13953
24,86,48,100,0.13395
24,86,56,24,0.65116
24,86,56,28,0.55814
24,86,56,32,0.48837
24,86,56,40,0.39070
24,86,56,44,0.35518
24,86,56,48,0.32558
24,86,56,56,0.27907
24,86,56,64,0.24419
24,86,56,72,0.21705
24,86,56,84,0.18605
24,86,56,86,0.18172
24,86,56,96,0.16279
24,86,56,100,0.15628
24,86,64,24,0.74419
24,86,64,28,0.63787
24,86,64,32,0.55814
24,86,64,40,0.44651
24,86,64,44,0.40592
24,86,64,48,0.37209
24,86,64,56,0.31894
24,86,64,64,0.27907
24,86,64,72,0.24806
24,86,64,84,0.21262
24,86,64,86,0.20768
24,86,64,96,0.18605
24,86,64,100,0.17860
24,86,72,24,0.83721
24,86,72,28,0.71761
24,86,72,32,0.62791
24,86,72,40,0.50233
24,86,72,44,0.45666
24,86,72,48,0.41860
24,86,72,56,0.35880
24,86,72,64,0.31395
24,86,72,72,0.27907
24,86,72,84,0.23920
24,86,72,86,0.23364
24,86,72,96,0.20930
24,86,72,100,0.20093
24,86,84,24,0.97674
24,86,84,28,0.83721
24,86,84,32,0.73256
24,86,84,40,0.58605
24,86,84,44,0.53277
24,86,84,48,0.48837
24,86,84,56,0.41860
24,86,84,64,0.36628
24,86,84,72,0.32558
24,86,84,84,0.27907
24,86,84,86,0.27258
24,86,84,96,0.24419
24,86,84,100,0.23442
24,86,86,24,1.00000
24,86,86,28,0.85714
24,86,86,32,0.75000
24,86,86,40,0.60000
24,86,86,44,0.54545
24,86,86,48,0.50000
24,86,86,56,0.42857
24,86,86,64,0.37500
24,86,86,72,0.33333
24,86,86,84,0.28571
24,86,86,86,0.27907
24,86,86,96,0.25000
24,86,86,100,0.24000
24,86,96,24,1.11628
24,86,96,28,0.95681
24,86,96,32,0.83721
24,86,96,40,0.66977
24,86,96,44,0.60888
24,86,96,48,0.55814
24,86,96,56,0.47841
24,86,96,64,0.41860
24,86,96,72,0.37209
24,86,96,84,0.31894
24,86,96,86,0.31152
24,86,96,96,0.27907
24,86,96,100,0.26791
24,86,100,24,1.16279
24,86,100,28,0.99668
24,86,100,32,0.87209
24,86,100,40,0.69767
24,86,100,44,0.63425
24,86,100,48,0.58140
24,86,100,56,0.49834
24,86,100,64,0.43605
24,86,100,72,0.38760
24,86,100,84,0.33223
24,86,100,86,0.32450
24,86,100,96,0.29070
24,86,100,100,0.27907
24,96,24,24,0.25000
24,96,24,28,0.21429
24,96,24,32,0.18750
24,96,24,40,0.15000
24,96,24,44,0.13636
24,96,24,48,0.12500
24,96,24,56,0.10714
24,96,24,64,0.09375
24,96,24,72,0.08333
24,96,24,84,0.07143
24,96,24,86,0.06977
24,96,24,96,0.06250
24,96,24,100,0.06000
24,96,28,24,0.29167
24,96,28,28,0.25000
24,96,28,32,0.21875
24,96,28,40,0.17500
24,96,28,44,0.15909
24,96,28,48,0.14583
24,96,28,56,0.12500
24,96,28,64,0.10938
24,96,28,72,0.09722
24,96,28,84,0.08333
24,96,28,86,0.08140
24,96,28,96,0.07292
24,96,28,100,0.07000
24,96,32,24,0.33333
24,96,32,28,0.28571
24,96,32,32,0.25000
24,96,32,40,0.20000
24,96,32,44,0.18182
24,96,32,48,0.16667
24,96,32,56,0.14286
24,96,32,64,0.12500
24,96,32,72,0.11111
24,96,32,84,0.09524
24,96,32,86,0.09302
24,96,32,96,0.08333
24,96,32,100,0.08000
24,96,40,24,0.41667
24,96,40,28,0.35714
24,96,40,32,0.31250
24,96,40,40,0.25000
24,96,40,44,0.22727
24,96,40,48,0.20833
24,96,40,56,0.17857
24,96,40,64,0.15625
24,96,40,72,0.13889
24,96,40,84,0.11905
24,96,40,86,0.11628
24,96,40,96,0.10417
24,96,40,100,0.10000
24,96,44,24,0.45833
24,96,44,28,0.39286
24,96,44,32,0.34375
24,96,44,40,0.27500
24,96,44,44,0.25000
24,96,44,48,0.22917
24,96,44,56,0.19643
24,96,44,64,0.17188
24,96,44,72,0.15278
24,96,44,84,0.13095
24,96,44,86,0.12791
24,96,44,96,0.11458
24,96,44,100,0.11000
24,96,48,24,0.50000
24,96,48,28,0.42857
24,96,48,32,0.37500
24,96,48,40,0.30000
24,96,48,44,0.27273
24,96,48,48,0.25000
24,96,48,56,0.21429
24,96,48,64,0.18750
24,96,48,72,0.16667
24,96,48,84,0.14286
24,96,48,86,0.13953
24,96,48,96,0.12500
24,96,48,100,0.12000
24,96,56,24,0.58333
24,96,56,28,0.50000
24,96,56,32,0.43750
24,96,56,40,0.35000
24,96,56,44,0.31818
24,96,56,48,0.29167
24,96,56,56,0.25000
24,96,56,64,0.21875
24,96,56,72,0.19444
24,96,56,84,0.16667
24,96,56,86,0.16279
24,96,56,96,0.14583
24,96,56,100,0.14000
24,96,64,24,0.66667
24,96,64,28,0.57143
24,96,64,32,0.50000
24,96,64,40,0.40000
24,96,64,44,0.36364
24,96,64,48,0.33333
24,96,64,56,0.28571
24,96,64,64,0.25000
24,96,64,72,0.22222
24,96,64,84,0.19048
24,96,64,86,0.18605
24,96,64,96,0.16667
24,96,64,100,0.16000
24,96,72,24,0.75000
24,96,72,28,0.64286
24,96,72,32,0.56250
24,96,72,40,0.45000
24,96,72,44,0.40909
24,96,72,48,0.37500
24,96,72,56,0.32143
24,96,72,64,0.28125
24,96,72,72,0.25000
24,96,72,84,0.21429
24,96,72,86,0.20930
24,96,72,96,0.18750
24,96,72,100,0.18000
24,96,84,24,0.87500
24,96,84,28,0.75000
24,96,84,32,0.65625
24,96,84,40,0.52500
24,96,84,44,0.47727
24,96,84,48,0.43750
24,96,84,56,0.37500
24,96,84,64,0.32813
24,96,84,72,0.29167
24,96,84,84,0.25000
24,96,84,86,0.24419
24,96,84,96,0.21875
24,96,84,100,0.21000
24,96,86,24,0.89583
24,96,86,28,0.76786
24,96,86,32,0.67188
24,96,86,40,0.53750
24,96,86,44,0.48864
24,96,86,48,0.44792
24,96,86,56,0.38393
24,96,86,64,0.33594
24,96,86,72,0.29861
24,96,86,84,0.25595
24,96,86,86,0.25000
24,96,86,96,0.22396
24,96,86,100,0.21500
24,96,96,24,1.00000
24,96,96,28,0.85714
24,96,96,32,0.75000
24,96,96,40,0.60000
24,96,96,44,0.54545
24,96,96,48,0.50000
24,96,96,56,0.42857
24,96,96,64,0.37500
24,96,96,72,0.33333
24,96,96,84,0.28571
24,96,96,86,0.27907
24,96,96,96,0.25000
24,96,96,100,0.24000
24,96,100,24,1.04167
24,96,100,28,0.89286
24,96,100,32,0.78125
24,96,100,40,0.62500
24,96,100,44,0.56818
24,96,100,48,0.52083
24,96,100,56,0.44643
24,96,100,64,0.39063
24,96,100,72,0.34722
24,96,100,84,0.29762
24,96,100,86,0.29070
24,96,100,96,0.26042
24,96,100,100,0.25000
24,100,24,24,0.24000
24,100,24,28,0.20571
24,100,24,32,0.18000
24,100,24,40,0.14400
24,100,24,44,0.13091
24,100,24,48,0.12000
24,100,24,56,0.10286
24,100,24,64,0.09000
24,100,24,72,0.08000
24,100,24,84,0.06857
24,100,24,86,0.06698
24,100,24,96,0.06000
24,100,24,100,0.05760
24,100,28,24,0.28000
24,100,28,28,0.24000
24,100,28,32,0.21000
24,100,28,40,0.16800
24,100,28,44,0.15273
24,100,28,48,0.14000
24,100,28,56,0.12000
24,100,28,64,0.10500
24,100,28,72,0.09333
24,100,28,84,0.08000
24,100,28,86,0.07814
24,100,28,96,0.07000
24,100,28,100,0.06720
24,100,32,24,0.32000
24,100,32,28,0.27429
24,100,32,32,0.24000
24,100,32,40,0.19200
24,100,32,44,0.17455
24,100,32,48,0.16000
24,100,32,56,0.13714
24,100,32,64,0.12000
24,100,32,72,0.10667
24,100,32,84,0.09143
24,100,32,86,0.08930
24,100,32,96,0.08000
24,100,32,100,0.07680
24,100,40,24,0.40000
24,100,40,28,0.34286
24,100,40,32,0.30000
24,100,40,40,0.24000
24,100,40,44,0.21818
24,100,40,48,0.20000
24,100,40,56,0.17143
24,100,40,64,0.15000
24,100,40,72,0.13333
24,100,40,84,0.11429
24,100,40,86,0.11163
24,100,40,96,0.10000
24,100,40,100,0.09600
24,100,44,24,0.44000
24,100,44,28,0.37714
24,100,44,32,0.33000
24,100,44,40,0.26400
24,100,44,44,0.24000
24,100,44,48,0.22000
24,100,44,56,0.18857
24,100,44,64,0.16500
24,100,44,72,0.14667
24,100,44,84,0.12571
24,100,44,86,0.12279
24,100,44,96,0.11000
24,100,44,100,0.10560
24,100,48,24,0.48000
24,100,48,28,0.41143
24,100,48,32,0.36000
24,100,48,40,0.28800
24,100,48,44,0.26182
24,100,48,48,0.24000
24,100,48,56,0.20571
24,100,48,64,0.18000
24,100,48,72,0.16000
24,100,48,84,0.13714
24,100,48,86,0.13395
24,100,48,96,0.12000
24,100,48,100,0.11520
24,100,56,24,0.56000
24,100,56,28,0.48000
24,100,56,32,0.42000
24,100,56,40,0.33600
24,100,56,44,0.30545
24,100,56,48,0.28000
24,100,56,56,0.24000
24,100,56,64,0.21000
24,100,56,72,0.18667
24,100,56,84,0.16000
24,100,56,86,0.15628
24,100,56,96,0.14000
24,100,56,100,0.13440
24,100,64,24,0.64000
24,100,64,28,0.54857
24,100,64,32,0.48000
24,100,64,40,0.38400
24,100,64,44,0.34909
24,100,64,48,0.32000
24,100,64,56,0.27429
24,100,64,64,0.24000
24,100,64,72,0.21333
24,100,64,84,0.18286
24,100,64,86,0.17860
24,100,64,96,0.16000
24,100,64,100,0.15360
24,100,72,24,0.72000
24,100,72,28,0.61714
24,100,72,32,0.54000
24,100,72,40,0.43200
24,100,72,44,0.39273
24,100,72,48,0.36000
24,100,72,56,0.30857
24,100,72,64,0.27000
24,100,72,72,0.24000
24,100,72,84,0.20571
24,100,72,86,0.20093
24,100,72,96,0.18000
24,100,72,100,0.17280
24,100,84,24,0.84000
24,100,84,28,0.72000
24,100,84,32,0.63000
24,100,84,40,0.50400
24,100,84,44,0.45818
24,100,84,48,0.42000
